,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Manufactured Location,Year,Mileometer(in kms),Fuel_Type,Mode,Owner_Type,Mileage,Engine,Power,Seats,Price,Age,Efficiency,Avg_kms_per_year
4773,4773,4773,4773,4915,Ford Figo Diesel EXI,Hyderabad,2015,65542,Diesel,Manual,First,20.0,1399.0,68.0,5.0,3.8,9,0.2941176470588235,7282.444444444444
4774,4774,4774,4774,4916,Volkswagen Jetta 2007-2011 2.0 TDI Trendline,Ahmedabad,2013,68008,Diesel,Manual,Second,15.0,1896.0,105.0,5.0,6.75,11,0.1428571428571428,6182.545454545455
4775,4775,4775,4775,4917,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,22251,Diesel,Manual,First,18.49,1493.0,100.0,7.0,8.75,7,0.1848999999999999,3178.714285714286
4776,4776,4776,4776,4918,Ford Ecosport 1.5 Ti VCT MT Titanium,Chennai,2013,55000,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,5.2,11,0.1436363636363636,5000.0
4777,4777,4777,4777,4919,Hyundai Verna 1.6 SX VTVT (O),Kochi,2017,19387,Petrol,Manual,First,17.1,1591.0,121.3,5.0,8.42,7,0.1409727947238252,2769.5714285714284
4778,4778,4778,4778,4921,Hyundai i20 Sportz 1.2,Mumbai,2016,24001,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.75,8,0.2273005010387388,3000.125
4779,4779,4779,4779,4922,Audi A4 New 2.0 TDI Multitronic,Kolkata,2008,17000,Diesel,Automatic,First,15.2,1968.0,140.8,5.0,9.75,16,0.1079545454545454,1062.5
4780,4780,4780,4780,4923,Nissan Micra Active XV S,Delhi,2015,28500,Petrol,Manual,First,19.49,1198.0,67.04,5.0,3.5,9,0.2907219570405727,3166.6666666666665
4781,4781,4781,4781,4924,Mercedes-Benz M-Class ML 250 CDI,Jaipur,2014,66000,Diesel,Automatic,First,15.26,2143.0,203.2,5.0,30.0,10,0.0750984251968504,6600.0
4782,4782,4782,4782,4925,Land Rover Discovery Sport TD4 S,Delhi,2017,22000,Diesel,Automatic,First,12.83,2179.0,147.5,5.0,35.0,7,0.0869830508474576,3142.8571428571427
4783,4783,4783,4783,4926,Hyundai Creta 1.6 SX Option Executive,Coimbatore,2018,44383,Petrol,Manual,First,15.8,1591.0,121.3,5.0,13.25,6,0.1302555647155812,7397.166666666667
4784,4784,4784,4784,4927,Skoda Rapid 1.6 TDI Active,Mumbai,2013,45000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,3.65,11,0.1980676328502415,4090.909090909091
4785,4785,4785,4785,4928,Maruti Swift Dzire VDI,Jaipur,2015,58000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.25,9,0.3162162162162162,6444.444444444444
4786,4786,4786,4786,4929,Hyundai Creta 1.6 SX,Delhi,2016,69000,Petrol,Manual,First,15.8,1591.0,121.3,5.0,9.7,8,0.1302555647155812,8625.0
4787,4787,4787,4787,4930,Hyundai Grand i10 CRDi Sportz,Coimbatore,2017,60993,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.21,7,0.3428571428571428,8713.285714285714
4788,4788,4788,4788,4931,Mahindra TUV 300 T8,Pune,2016,67000,Diesel,Manual,First,18.49,1493.0,100.0,7.0,6.3,8,0.1848999999999999,8375.0
4789,4789,4789,4789,4932,Hyundai Grand i10 CRDi Sportz,Kochi,2014,51134,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.72,10,0.3428571428571428,5113.4
4790,4790,4790,4790,4933,BMW X5 xDrive 30d,Chennai,2011,55000,Diesel,Automatic,Second,11.7,2993.0,245.0,5.0,28.0,13,0.0477551020408163,4230.7692307692305
4791,4791,4791,4791,4934,Maruti Dzire AMT VDI,Coimbatore,2018,25082,Diesel,Automatic,First,28.4,1248.0,73.75,5.0,8.37,6,0.3850847457627118,4180.333333333333
4792,4792,4792,4792,4935,Toyota Fortuner 4x4 MT,Delhi,2012,68350,Diesel,Manual,First,12.55,2982.0,168.5,7.0,14.0,12,0.0744807121661721,5695.833333333333
4793,4793,4793,4793,4936,Audi A6 2011-2015 35 TDI Technology,Hyderabad,2015,50000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,36.0,9,0.1014168530947054,5555.555555555556
4794,4794,4794,4794,4937,Honda Jazz 1.5 V i DTEC,Pune,2015,97000,Diesel,Manual,First,27.3,1498.0,98.6,5.0,6.4,9,0.2768762677484787,10777.777777777777
4795,4795,4795,4795,4938,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2015,56238,Diesel,Automatic,First,11.33,4134.0,335.2,7.0,51.69,9,0.0338007159904534,6248.666666666667
4796,4796,4796,4796,4939,Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,Jaipur,2014,72618,Diesel,Manual,First,12.05,2179.0,120.0,7.0,8.0,10,0.1004166666666666,7261.8
4797,4797,4797,4797,4940,Chevrolet Cruze LTZ,Hyderabad,2012,62005,Diesel,Manual,First,18.3,1991.0,147.9,5.0,9.8,12,0.1237322515212981,5167.083333333333
4798,4798,4798,4798,4941,Chevrolet Beat Diesel LT,Hyderabad,2012,61250,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.7,12,0.4416666666666666,5104.166666666667
4799,4799,4799,4799,4942,Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469,Diesel,Automatic,First,18.25,1968.0,187.74,5.0,24.37,10,0.0972089059337381,2846.9
4800,4800,4800,4800,4943,Skoda Rapid 1.6 MPI AT Style,Kochi,2018,21488,Petrol,Automatic,First,14.3,1598.0,103.52,5.0,9.72,6,0.1381375579598145,3581.3333333333335
4801,4801,4801,4801,4944,Maruti Swift Dzire VDI,Pune,2014,197000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.0,10,0.3162162162162162,19700.0
4802,4802,4802,4802,4945,Toyota Fortuner 3.0 Diesel,Pune,2009,138205,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,10.5,15,0.067251461988304,9213.666666666666
4803,4803,4803,4803,4946,Maruti Swift VDI,Jaipur,2012,160000,Diesel,Manual,Second,22.9,1248.0,74.0,5.0,3.9,12,0.3094594594594594,13333.333333333334
4804,4804,4804,4804,4947,Honda City 1.5 V MT Exclusive,Coimbatore,2012,67590,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.65,12,0.1440677966101695,5632.5
4805,4805,4805,4805,4948,Mercedes-Benz M-Class ML 250 CDI,Mumbai,2012,52000,Diesel,Automatic,First,15.26,2143.0,203.2,5.0,29.95,12,0.0750984251968504,4333.333333333333
4806,4806,4806,4806,4949,Maruti Swift Ldi BSIII,Bangalore,2008,100000,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,3.0,16,0.2373333333333333,6250.0
4807,4807,4807,4807,4950,Ford Aspire Titanium Diesel,Kolkata,2017,60048,Diesel,Manual,First,26.1,1498.0,99.0,5.0,6.0,7,0.2636363636363636,8578.285714285714
4808,4808,4808,4808,4951,Hyundai i10 Sportz,Mumbai,2009,48000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.11,15,0.2580481622306717,3200.0
4809,4809,4809,4809,4952,Fiat Punto 1.4 Emotion,Kolkata,2010,47000,Petrol,Manual,First,14.6,1631.552572706935,98.6,5.286452057152694,1.49,14,0.1480730223123732,3357.1428571428573
4810,4810,4810,4810,4953,Maruti Alto LXi,Jaipur,2011,100000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.5,13,0.4254859611231101,7692.307692307692
4811,4811,4811,4811,4955,Maruti Swift VXI BSIV,Bangalore,2006,80010,Petrol,Manual,Second,20.4,1197.0,81.8,5.0,2.85,18,0.2493887530562347,4445.0
4812,4812,4812,4812,4956,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Coimbatore,2017,26493,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,33.64,7,0.1133529411764705,3784.714285714286
4813,4813,4813,4813,4957,Tata Indica V2 DLE BSIII,Hyderabad,2011,96000,Diesel,Manual,Second,17.88,1396.0,52.8,5.0,0.91,13,0.3386363636363636,7384.615384615385
4814,4814,4814,4814,4958,Maruti Alto 800 VXI,Jaipur,2014,45700,Petrol,Manual,Second,22.74,796.0,47.3,5.0,2.42,10,0.4807610993657505,4570.0
4815,4815,4815,4815,4959,Skoda Superb 2.8 V6 AT,Kolkata,2005,13000,Petrol,Automatic,First,9.3,2771.0,193.1,5.0,3.25,19,0.048161574313827,684.2105263157895
4816,4816,4816,4816,4960,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,38000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,2.8,11,0.2228687415426251,3454.5454545454545
4817,4817,4817,4817,4961,Maruti Dzire AMT ZXI Plus,Coimbatore,2019,8018,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,8.3,5,0.2689486552567237,1603.6
4818,4818,4818,4818,4962,Mahindra Scorpio VLX,Bangalore,2010,144400,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,5.25,14,0.1004166666666666,10314.285714285714
4819,4819,4819,4819,4963,Maruti Swift Vdi BSIII,Jaipur,2010,152000,Diesel,Manual,First,17.8,1248.0,75.0,5.0,2.9,14,0.2373333333333333,10857.142857142857
4820,4820,4820,4820,4964,BMW 3 Series 320d Prestige,Pune,2013,71000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,15.0,11,0.1026086956521739,6454.545454545455
4821,4821,4821,4821,4965,Tata Nano STD SE,Jaipur,2012,80000,Petrol,Manual,Second,25.4,624.0,37.5,4.0,0.53,12,0.6773333333333333,6666.666666666667
4822,4822,4822,4822,4966,Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2014,87143,Diesel,Manual,First,12.99,2494.0,100.0,8.0,12.5,10,0.1299,8714.3
4823,4823,4823,4823,4967,Honda Brio S Option MT,Mumbai,2012,25000,Petrol,Manual,First,18.4,1198.0,86.8,5.0,2.75,12,0.2119815668202765,2083.3333333333335
4824,4824,4824,4824,4968,Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,2000,Petrol,Automatic,First,23.84,1199.0,83.83,5.0,5.0,6,0.2843850650125253,333.3333333333333
4825,4825,4825,4825,4969,Mahindra Scorpio SLE BSIV,Kochi,2014,45239,Diesel,Manual,First,12.05,2179.0,120.0,8.0,7.09,10,0.1004166666666666,4523.9
4826,4826,4826,4826,4970,BMW 5 Series 2003-2012 525d,Hyderabad,2011,101999,Diesel,Automatic,First,16.73,1995.0,218.0,5.0,19.99,13,0.076743119266055,7846.076923076923
4827,4827,4827,4827,4971,Toyota Corolla Altis D-4D GL,Mumbai,2014,74219,Diesel,Manual,First,21.43,1364.0,87.2,5.0,10.75,10,0.2457568807339449,7421.9
4828,4828,4828,4828,4972,Honda City i VTEC CVT VX,Mumbai,2016,25000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,9.45,8,0.1534526854219949,3125.0
4829,4829,4829,4829,4973,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,Diesel,Manual,First,22.0,1582.0,126.2,5.0,2.9,16,0.1743264659270998,6850.375
4830,4830,4830,4830,4974,Maruti Swift Dzire VDI Optional,Kolkata,2015,36000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,4.7,9,0.3593243243243243,4000.0
4831,4831,4831,4831,4975,Maruti Ciaz ZXi,Coimbatore,2016,41810,Petrol,Manual,First,20.73,1373.0,91.1,5.0,7.11,8,0.2275521405049396,5226.25
4832,4832,4832,4832,4976,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,93321,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.25,10,0.2526714158504007,9332.1
4833,4833,4833,4833,4977,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,81000,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.2,13,0.3117734724292101,6230.7692307692305
4834,4834,4834,4834,4978,Honda Amaze V CVT Petrol,Kochi,2019,25717,Petrol,Automatic,First,19.0,1199.0,88.76,5.0,8.86,5,0.2140603875619648,5143.4
4835,4835,4835,4835,4979,Mahindra XUV500 W6 2WD,Delhi,2015,37000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,9.3,9,0.1078571428571428,4111.111111111111
4836,4836,4836,4836,4980,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,56380,Diesel,Manual,First,18.49,1493.0,100.0,7.0,7.57,7,0.1848999999999999,8054.285714285715
4837,4837,4837,4837,4981,Honda Jazz VX,Chennai,2017,8000,Petrol,Manual,First,18.2,1199.0,88.7,5.0,7.9,7,0.2051860202931228,1142.857142857143
4838,4838,4838,4838,4982,Maruti Swift VXI BSIII W/ ABS,Kochi,2018,14589,Petrol,Manual,First,16.1,1298.0,88.2,5.0,5.65,6,0.1825396825396825,2431.5
4839,4839,4839,4839,4983,Volkswagen Polo Petrol Highline 1.2L,Delhi,2013,65088,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.25,11,0.2228687415426251,5917.090909090909
4840,4840,4840,4840,4984,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,Diesel,Manual,First,20.5,1582.0,126.2,5.0,16.27,5,0.1624405705229794,4972.8
4841,4841,4841,4841,4985,Chevrolet Beat LS,Coimbatore,2011,64831,Petrol,Manual,First,18.6,1199.0,79.4,5.0,3.21,13,0.234256926952141,4987.0
4842,4842,4842,4842,4986,Honda Amaze VX i-DTEC,Kolkata,2013,38001,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.9,11,0.2616632860040568,3454.6363636363635
4843,4843,4843,4843,4987,Mercedes-Benz E-Class 230 E AT,Mumbai,2008,77000,Petrol,Automatic,Second,10.0,2496.0,157.7,5.0,6.5,16,0.0634115409004438,4812.5
4844,4844,4844,4844,4988,BMW 5 Series 530d M Sport,Hyderabad,2016,27000,Diesel,Automatic,First,18.59,2993.0,265.0,5.0,48.0,8,0.0701509433962264,3375.0
4845,4845,4845,4845,4989,Audi A3 35 TDI Premium Plus,Mumbai,2016,39000,Diesel,Automatic,First,20.38,1968.0,143.0,5.0,18.9,8,0.1425174825174825,4875.0
4846,4846,4846,4846,4990,Maruti Swift Dzire VDI,Pune,2015,131000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,3.6,9,0.3593243243243243,14555.555555555555
4847,4847,4847,4847,4991,Maruti Swift Dzire VDI,Kolkata,2015,43000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,5.5,9,0.3593243243243243,4777.777777777777
4848,4848,4848,4848,4992,Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,68000,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,7.0,13,0.1254901960784313,5230.7692307692305
4849,4849,4849,4849,4993,BMW X3 xDrive20d,Bangalore,2016,45165,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,41.75,8,0.087445652173913,5645.625
4850,4850,4850,4850,4994,BMW 5 Series 2003-2012 525d,Hyderabad,2007,120000,Diesel,Automatic,First,16.73,1995.0,218.0,5.0,10.5,17,0.076743119266055,7058.823529411765
4851,4851,4851,4851,4995,Mahindra XUV500 W8 2WD,Coimbatore,2014,86091,Diesel,Manual,First,15.1,2179.0,140.0,7.0,10.09,10,0.1078571428571428,8609.1
4852,4852,4852,4852,4996,Honda City 1.5 S MT,Delhi,2009,71499,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3.0,15,0.1440677966101695,4766.6
4853,4853,4853,4853,4997,Force One LX 4x4,Chennai,2014,50000,Diesel,Manual,First,17.0,2200.0,139.01,7.0,12.0,10,0.1222933601899144,5000.0
4854,4854,4854,4854,4998,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,Diesel,Manual,First,20.14,1498.0,88.0,5.0,4.91,9,0.2288636363636363,7333.333333333333
4855,4855,4855,4855,4999,Honda Jazz S,Kolkata,2010,45000,Petrol,Manual,First,16.0,1198.0,90.0,5.0,2.0,14,0.1777777777777777,3214.285714285714
4856,4856,4856,4856,5000,Toyota Etios Liva GD SP,Hyderabad,2015,69189,Diesel,Manual,First,23.59,1364.0,67.06,5.0,5.3,9,0.3517745302713987,7687.666666666667
4857,4857,4857,4857,5001,Nissan Terrano XV Premium 110 PS,Mumbai,2014,40206,Diesel,Manual,First,19.01,1461.0,108.5,5.0,7.22,10,0.1752073732718894,4020.6
4858,4858,4858,4858,5002,BMW X3 xDrive 20d xLine,Kochi,2017,36723,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,32.57,7,0.0976842105263157,5246.142857142857
4859,4859,4859,4859,5003,Hyundai i20 1.2 Magna,Mumbai,2010,57500,Petrol,Manual,First,18.5,1197.0,80.0,5.0,2.75,14,0.23125,4107.142857142857
4860,4860,4860,4860,5005,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2011,52000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,3.75,13,0.2617647058823529,4000.0
4861,4861,4861,4861,5006,Honda City 1.5 V AT,Kochi,2014,60952,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,5.91,10,0.1423728813559322,6095.2
4862,4862,4862,4862,5007,Maruti Swift VDI BSIV,Chennai,2013,87192,Diesel,Manual,First,25.2,1248.0,74.0,5.0,4.35,11,0.3405405405405405,7926.545454545455
4863,4863,4863,4863,5008,Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,58000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.25,10,0.3428571428571428,5800.0
4864,4864,4864,4864,5009,Audi Q7 45 TDI Quattro Technology,Pune,2017,59500,Diesel,Automatic,First,14.75,2967.0,245.0,7.0,68.0,7,0.060204081632653,8500.0
4865,4865,4865,4865,5010,Volkswagen Ameo 1.2 MPI Highline 16 Alloy,Mumbai,2016,16650,Petrol,Manual,First,17.0,1198.0,74.0,5.0,5.5,8,0.2297297297297297,2081.25
4866,4866,4866,4866,5011,Honda City i VTEC CVT VX,Kochi,2018,34696,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,12.08,6,0.1534526854219949,5782.666666666667
4867,4867,4867,4867,5012,Maruti Baleno Alpha 1.3,Kochi,2018,42243,Diesel,Manual,First,27.39,1248.0,74.0,5.0,7.48,6,0.3701351351351351,7040.5
4868,4868,4868,4868,5013,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,57824,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.5,8,0.3428571428571428,7228.0
4869,4869,4869,4869,5014,Maruti Swift Dzire VDi,Jaipur,2011,110000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,3.5,13,0.2611637347767253,8461.538461538461
4870,4870,4870,4870,5015,Maruti Swift 1.3 VXi,Delhi,2006,63000,Petrol,Manual,First,16.1,1631.552572706935,98.6,5.286452057152694,1.6,18,0.1632860040567951,3500.0
4871,4871,4871,4871,5016,Land Rover Freelander 2 TD4 HSE,Delhi,2013,72000,Diesel,Automatic,First,0.0,2179.0,115.0,5.0,15.5,11,0.0,6545.454545454545
4872,4872,4872,4872,5017,Toyota Fortuner 3.0 Diesel,Hyderabad,2013,63455,Diesel,Manual,First,11.5,2982.0,171.0,7.0,19.0,11,0.067251461988304,5768.636363636364
4873,4873,4873,4873,5018,Honda Jazz VX Diesel,Hyderabad,2017,17151,Diesel,Manual,First,27.3,1498.0,98.6,5.0,8.4,7,0.2768762677484787,2450.1428571428573
4874,4874,4874,4874,5019,Maruti Vitara Brezza LDi Option,Pune,2016,31001,Diesel,Manual,First,24.3,1248.0,88.5,5.0,7.25,8,0.2745762711864407,3875.125
4875,4875,4875,4875,5020,Maruti Swift Dzire VDI,Kolkata,2014,42109,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.25,10,0.3162162162162162,4210.9
4876,4876,4876,4876,5021,Skoda Rapid 1.5 TDI AT Elegance,Delhi,2015,55000,Diesel,Automatic,Second,21.66,1498.0,103.52,5.0,5.7,9,0.2092349304482225,6111.111111111111
4877,4877,4877,4877,5022,Land Rover Freelander 2 TD4 SE,Hyderabad,2013,46000,Diesel,Automatic,Second,0.0,2179.0,115.0,5.0,26.0,11,0.0,4181.818181818182
4878,4878,4878,4878,5023,Maruti Alto 800 LXI,Hyderabad,2013,30852,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.49,11,0.4807610993657505,2804.7272727272725
4879,4879,4879,4879,5024,Volkswagen Polo Petrol Highline 1.2L,Pune,2011,65000,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,3.0,13,0.2228687415426251,5000.0
4880,4880,4880,4880,5025,Honda City i DTEC SV,Delhi,2015,65000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,5.95,9,0.2636916835699797,7222.222222222223
4881,4881,4881,4881,5026,Maruti Swift Dzire LDI,Delhi,2013,72000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,2.69,11,0.3162162162162162,6545.454545454545
4882,4882,4882,4882,5027,Audi A4 2.0 TDI 177 Bhp Technology Edition,Bangalore,2014,29000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,26.0,10,0.0981471921069236,2900.0
4883,4883,4883,4883,5028,Honda City i VTEC VX,Kolkata,2015,32000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,5.5,9,0.1517476555839727,3555.5555555555557
4884,4884,4884,4884,5029,Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2016,29875,Petrol,Manual,First,18.16,1196.0,86.8,5.0,4.85,8,0.2092165898617511,3734.375
4885,4885,4885,4885,5030,Maruti Vitara Brezza LDi,Kochi,2018,32539,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.39,6,0.2745762711864407,5423.166666666667
4886,4886,4886,4886,5031,Renault Duster 110PS Diesel RxL,Hyderabad,2015,83090,Diesel,Manual,First,19.01,1461.0,108.45,5.0,7.99,9,0.1752881512217612,9232.222222222223
4887,4887,4887,4887,5032,Hyundai i20 Active 1.4 SX,Hyderabad,2016,62679,Diesel,Manual,First,21.19,1396.0,88.73,5.0,6.95,8,0.2388143807055111,7834.875
4888,4888,4888,4888,5033,Mahindra Logan Petrol 1.4 GLE,Mumbai,2010,93000,Petrol,Manual,First,15.7,1390.0,75.0,5.0,1.5,14,0.2093333333333333,6642.857142857143
4889,4889,4889,4889,5034,Honda City ZX GXi,Mumbai,2006,44000,Petrol,Manual,First,17.7,1497.0,78.0,5.0,1.55,18,0.2269230769230769,2444.4444444444443
4890,4890,4890,4890,5035,Ford Figo Petrol EXI,Bangalore,2010,78400,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,2.75,14,0.2228571428571428,5600.0
4891,4891,4891,4891,5036,Renault Duster Petrol RxL,Mumbai,2014,71300,Petrol,Manual,First,13.06,1598.0,102.53,5.0,4.25,10,0.1273773529698625,7130.0
4892,4892,4892,4892,5037,Hyundai i10 Sportz 1.2,Kolkata,2015,18000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.85,9,0.2580481622306717,2000.0
4893,4893,4893,4893,5038,Land Rover Discovery Sport TD4 HSE 7S,Coimbatore,2019,24013,Diesel,Automatic,First,12.81,1999.0,148.31,7.0,56.14,5,0.0863731373474479,4802.6
4894,4894,4894,4894,5039,Audi Q5 2008-2012 2.0 TFSI Quattro,Ahmedabad,2009,99100,Petrol,Automatic,Second,9.74,1984.0,208.0,5.0,10.0,15,0.046826923076923,6606.666666666667
4895,4895,4895,4895,5040,Maruti Versa DX2 BS II,Mumbai,2003,62000,Petrol,Manual,Second,11.3,1298.0,83.1,8.0,1.25,21,0.1359807460890493,2952.3809523809523
4896,4896,4896,4896,5041,Maruti Swift Dzire ZDI,Kolkata,2017,14000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7.5,7,0.3593243243243243,2000.0
4897,4897,4897,4897,5042,Audi A4 2.0 TDI Premium Sport Limited Edition,Coimbatore,2015,44811,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,25.81,9,0.0981471921069236,4979.0
4898,4898,4898,4898,5043,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2014,44000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.3,10,0.2225675675675675,4400.0
4899,4899,4899,4899,5044,Toyota Fortuner 3.0 Diesel,Chennai,2010,136000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,11.0,14,0.067251461988304,9714.285714285714
4900,4900,4900,4900,5045,Toyota Fortuner 3.0 Diesel,Jaipur,2010,144113,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,11.75,14,0.067251461988304,10293.785714285714
4901,4901,4901,4901,5046,Honda Accord 2.4 MT,Coimbatore,2012,94989,Petrol,Manual,First,12.8,2354.0,177.6,5.0,6.58,12,0.072072072072072,7915.75
4902,4902,4902,4902,5047,Maruti Swift ZDi,Chennai,2012,58133,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.8,12,0.3094594594594594,4844.416666666667
4903,4903,4903,4903,5048,Skoda Fabia 1.2 MPI Classic,Pune,2008,61000,Petrol,Manual,Second,17.5,1198.0,70.0,5.0,1.65,16,0.25,3812.5
4904,4904,4904,4904,5049,Jeep Compass 2.0 Sport,Kolkata,2017,27000,Diesel,Manual,First,17.1,1956.0,170.0,5.0,15.0,7,0.1005882352941176,3857.1428571428573
4905,4905,4905,4905,5050,Tata Nano Twist XT,Ahmedabad,2014,18050,Petrol,Manual,Second,25.4,624.0,37.5,4.0,1.0,10,0.6773333333333333,1805.0
4906,4906,4906,4906,5051,Ford Fiesta 1.6 ZXi ABS,Hyderabad,2007,145277,Petrol,Manual,First,15.3,1596.0,101.0,5.0,1.65,17,0.1514851485148514,8545.70588235294
4907,4907,4907,4907,5052,Maruti Celerio ZDi,Ahmedabad,2015,42000,Diesel,Manual,First,27.62,793.0,47.0,5.0,3.6,9,0.5876595744680851,4666.666666666667
4908,4908,4908,4908,5053,Toyota Fortuner 3.0 Diesel,Delhi,2011,86000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,11.5,13,0.067251461988304,6615.384615384615
4909,4909,4909,4909,5054,Maruti Celerio ZDi,Ahmedabad,2015,42150,Diesel,Manual,First,27.62,793.0,47.0,5.0,3.6,9,0.5876595744680851,4683.333333333333
4910,4910,4910,4910,5055,Hyundai EON Era Plus,Pune,2015,30158,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.05,9,0.3822463768115942,3350.8888888888887
4911,4911,4911,4911,5056,Ford Fiesta Diesel Trend,Bangalore,2011,47000,Diesel,Manual,Second,23.5,1498.0,90.0,5.0,6.0,13,0.2611111111111111,3615.3846153846152
4912,4912,4912,4912,5057,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2013,39000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,3.75,11,0.2225675675675675,3545.4545454545455
4913,4913,4913,4913,5058,Volkswagen Polo 1.2 MPI Comfortline,Coimbatore,2016,32125,Petrol,Manual,First,16.2,1199.0,74.0,5.0,6.17,8,0.2189189189189189,4015.625
4914,4914,4914,4914,5059,Maruti Vitara Brezza ZDi,Coimbatore,2017,58829,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.05,7,0.2745762711864407,8404.142857142857
4915,4915,4915,4915,5060,Honda Brio S MT,Coimbatore,2013,67559,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.05,11,0.2235023041474654,6141.727272727273
4916,4916,4916,4916,5061,Maruti Swift Dzire VXi,Pune,2013,55000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,4.25,11,0.2039627039627039,5000.0
4917,4917,4917,4917,5062,Maruti Celerio LXI MT,Kolkata,2018,30000,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.75,6,0.3445704057279236,5000.0
4918,4918,4918,4918,5063,Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,28000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,11.85,8,0.1071723000824402,3500.0
